Geography,Year,Exp. based GDP (2012 chained C$),Exp. based GDP (current C$),Income based GDP,Industry GDP (current C$),Industry GDP (2012 chained C$),CPI (all items),CPI (gasoline),Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate,Population,Exp. based GDP per capita (2012 chained C$),Exp. based GDP per capita (current C$),Income based GDP per capita,Industry GDP per capita (current C$),Industry GDP per capita (2012 chained C$)
Manitoba,2016,0.014474759539825133,0.020548049072683927,0.020548049072683927,0.021836131407217296,0.01496720687174724,0.012618296529968598,-0.06212424849699383,0.0026845637583894355,-0.0029239766081872176,0.09523809523809534,0.1082156776498,0.016956773074699782,-0.0024406283537208306,0.003531394935427201,0.003531394935427201,0.004797999739718728,-0.0019563921059665423
Manitoba,2017,0.03285875846256325,0.05924395970162566,0.05924395970162566,0.0596792086011011,0.03332677414836205,0.01635514018691575,0.06339031339031354,0.009073330358470688,0.017357533486565657,-0.1159420289855072,-0.11725367120193919,0.015714471604602043,0.016879041637437142,0.04285602825787915,0.04285602825787915,0.0432845432703588,0.017339816489900572
Manitoba,2018,0.014999250037498024,0.025264782212246706,0.025264782212246706,-1.0,0.01622198230299854,0.025287356321839205,0.162759544541192,0.017909787735848948,0.011218448114677537,0.13387978142076506,0.08296974853999206,0.013511488698596752,0.0014679274537001685,0.011596606101369256,0.011596606101369256,-1.0,0.0026743590325575273
Manitoba,2019,0.005763262893453414,0.009960868018498825,0.009960868018498825,,0.004899119428938947,0.022421524663677195,-0.033410138248847865,0.0026790239664038484,0.00986132511556237,-0.10722891566265047,-0.08847144343640989,0.012355626189640256,-0.006511904636712806,-0.002365530559804374,-0.002365530559804374,,-0.007365501378963413
Saskatchewan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2011,0.05279268644219015,0.1806567616163528,0.1806567616163528,0.1891436997694691,0.05366445422806021,0.02780117944397631,0.19138418079096042,0.005087468761156844,0.008102506123986997,-0.05084745762711851,-0.019653316071948423,0.013869510758072412,0.038390715246003015,0.16450563814032937,0.16450563814032937,0.1728764768558273,0.039250557441295575
Saskatchewan,2012,0.017080198703991023,0.04208079512664309,0.04208079512664309,0.03737962475889889,0.018462614788821607,0.015573770491803307,0.009484291641968179,0.019447651185507286,0.021682242990654244,-0.017857142857143127,-0.044170989569828345,0.016630926450199146,0.00044192267036446964,0.025033537751313784,0.025033537751313784,0.020409273187417698,0.0018017239993064482
Saskatchewan,2013,0.06543002551053112,0.06669999743609467,0.06669999743609467,0.06741111150175372,0.06431586889909968,0.014527845036319542,-0.014092777451556127,0.01855400696864118,0.025704354189535428,-0.1272727272727272,-0.1574774402889435,0.014745952729168454,0.04994754859090311,0.05119906570427313,0.05119906570427313,0.051899846095411206,0.04884958253502991
Saskatchewan,2014,0.020153770259051074,-0.0036534509488156397,-0.0036534509488156397,-0.0054600227522061395,0.018640934587750957,0.02386634844868718,0.009529481834425146,0.0030787650731205485,0.005261749754748912,-0.04999999999999993,-0.029379984940196335,0.012041980984527134,0.008015269551004955,-0.015508676742909233,-0.015508676742909233,-0.017293752695621833,0.006520434653120244
Saskatchewan,2015,-0.008421201613473928,-0.03889994572100597,-0.03889994572100597,-0.04076355558272948,-0.007502273132632409,0.01631701631701654,-0.16991150442477887,0.011083638843891297,-0.0015968772178850399,0.32894736842105265,0.2975342736121245,0.0071771345191598,-0.015487182540219746,-0.04574873541203239,-0.04574873541203239,-0.04759906520790591,-0.014574802334845205
Saskatchewan,2016,-0.0007850413930916567,-0.05002510040160646,-0.05002510040160646,-0.0510236872926797,-0.0032259199589816934,0.010703363914372988,-0.08884150675195457,0.004806476094105561,-0.008708014928025753,0.25082508250825075,0.24797624687312192,0.013399145559146675,-0.013996643883503745,-0.0625856517036617,-0.0625856517036617,-0.0635710352965424,-0.01640524919621411
Saskatchewan,2017,0.02587910387353287,0.060282188812851745,0.060282188812851745,0.05370971037084504,0.022738992025719496,0.016641452344932084,0.07800312012480504,-0.0005874454514935845,-0.00035855145213326,-0.0013192612137202797,0.004172321710597782,0.012626905061413618,0.013086951122748935,0.047061048361684454,0.047061048361684454,0.04057052514019488,0.009985994756571026
Saskatchewan,2018,0.012207008586679002,0.03227132835765101,0.03227132835765101,-1.0,0.011967293342915575,0.023065476190476053,0.17076700434153413,0.003274834159039175,0.004842180774748739,-0.017173051519154492,-0.013715828078593395,0.009941486406955802,0.0022432212263929774,0.02211003533495548,0.02211003533495548,-1.0,0.0020058656498671557
Saskatchewan,2019,-0.007118947175348445,0.0008449310174176716,0.0008449310174176716,,-0.008628135053519115,0.01745454545454539,-0.038318912237330194,0.011968530297957747,0.01891843655184733,-0.09677419354838712,-0.08764735312119165,0.009068083359227819,-0.01604156429236059,-0.008149254225180758,-0.008149254225180758,,-0.01753718971452889
Alberta,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,2011,0.06454146061930932,0.10912536130242811,0.10912536130242811,0.10829730380632352,0.06739047367106088,0.02444987775061125,0.1912072575017445,0.024008133650669006,0.036441453699809445,-0.15196078431372528,-0.12259704428569429,0.015259043075688039,0.04854171738704438,0.09245553523204864,0.09245553523204864,0.09163992319514791,0.0513479106154453
Alberta,2012,0.03907651820248015,0.04343836443780047,0.04343836443780047,0.042119807975011136,0.03998742916859732,0.011137629276054106,0.014645577035735213,0.019654300929686563,0.028261803599560986,-0.12881915772089192,-0.14462214093269832,0.02256989255825359,0.01614229576320736,0.020407868480596614,0.020407868480596614,0.019118414847759446,0.01703310134309599
Alberta,2013,0.057050027501694967,0.09574138090928574,0.09574138090928574,0.09712708352640576,0.05764856070568114,0.014162077104642012,-0.0005773672055426893,0.020470489300019823,0.02100840336134424,0.008530805687203769,-0.010338638174048231,0.027477527701295745,0.028781651182736567,0.06643829316706529,0.06643829316706529,0.06778693834884364,0.029364177990233165
Alberta,2014,0.0589475658603289,0.09969764713436025,0.09969764713436025,0.10170805111181092,0.05856551799244003,0.0256012412723039,0.01444251877527436,0.018346634281748875,0.01712025100607084,0.044172932330826864,0.03917712188470768,0.02578164189950738,0.0323323430700182,0.07205822585982102,0.07205822585982102,0.0740181010372789,0.03195989746143679
Alberta,2015,-0.0370365079863898,-0.14000005307757024,-0.14000005307757024,-0.14591018236753295,-0.03484245671853747,0.011346444780635512,-0.16116173120728916,0.018548490140125384,0.0042918454935620964,0.30558055805580575,0.20852921479418973,0.01489917838168231,-0.051173247032169855,-0.15262524077145145,-0.15262524077145145,-0.15844860669375604,-0.04901140542801097
Alberta,2016,-0.03455672280749644,-0.06097749140575337,-0.06097749140575337,-0.0620196469449128,-0.03638023785464628,0.011219147344801783,-0.07467752885268164,-0.00018817035689655537,-0.022591702279202264,0.3467769734574284,0.362250350613019,0.012443023763352379,-0.046422115089643334,-0.0725181698582843,-0.0725181698582843,-0.07354751720396069,-0.04822321895855197
Alberta,2017,0.044990950184530254,0.09189139450662842,0.09189139450662842,0.09109292159568394,0.04258367943486219,0.015532544378698443,0.13206162876008798,0.00882475951484718,0.011477239086375324,-0.020732019452265216,-0.0039377295537038615,0.010733638047683236,0.033893511452748104,0.0802958894449266,0.0802958894449266,0.07950589603727964,0.03151180507725049
Alberta,2018,0.019258252906822815,0.03445836945006264,0.03445836945006264,-1.0,0.01935723645578813,0.024034959941733325,0.18664938431626688,0.005472409933253486,0.01924938649616137,-0.15499215891270246,-0.149360232452444,0.013481172337365344,0.005700234722796349,0.02069816162871385,0.02069816162871385,-1.0,0.005797901607655032
Alberta,2019,0.0014165736228797243,0.02670604151816236,0.02670604151816236,,0.0003753604432303881,0.017780938833570348,-0.11632987438558151,0.010431699171236541,0.00693585439123523,0.05938756572842574,0.06047297684168651,0.014754523617032334,-0.013144016295301153,0.011777742915133116,0.011777742915133116,,-0.014170090242661137
British Columbia,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Columbia,2011,0.030479482783861922,0.05691579303347982,0.05691579303347982,0.05846647124928306,0.028565621468364055,0.023725834797891032,0.1491395793499044,0.0024389735465175644,0.002438033319788646,0.0024503130955622066,0.026120838127758006,0.00818668086724439,0.022111779831728295,0.04833342186619505,0.04833342186619505,0.04987150825954956,0.02021345945930353
British Columbia,2012,0.023491885996067774,0.02083000031996929,0.02083000031996929,0.022557678638956302,0.02570688088653661,0.011158798283261717,0.016084303937881073,0.015825153884545307,0.02450119353240532,-0.0885388375882673,-0.08390738571439171,0.014363284366598394,0.008999341527990978,0.006375147891328536,0.006375147891328536,0.008078362455197663,0.011182972308605876
British Columbia,2013,0.022303417827510108,0.03426798251898555,0.03426798251898555,0.036294971794457176,0.024031091428607265,-0.000848896434634927,0.017467248908296984,0.004585559581567589,0.0071657801028708334,-0.030989272943980906,-0.0291140049083336,0.013862755046291975,0.008325251854066407,0.020126222579072595,0.020126222579072595,0.022125496411139922,0.010029302616852531
British Columbia,2014,0.03673076080767368,0.05580978522042934,0.05580978522042934,0.054998206351756895,0.035478194117566364,0.010195412064570863,-0.0005364806866952065,0.01188026002078546,0.017721518987341867,-0.07011070110701112,-0.09340395849713545,0.016636008429233407,0.01976592626252538,0.03853274570878318,0.03853274570878318,0.037734447338527266,0.018533856298721396
British Columbia,2015,0.02033409943556297,0.028342737173599364,0.028342737173599364,0.02595375167191838,0.023246960091919622,0.010933557611438216,-0.10520665593129375,0.01788303528274504,0.01689826728426813,0.03339947089947115,0.022177415565600933,0.014719244511964158,0.00553340734786123,0.013425873940320576,0.013425873940320576,0.011071542419950342,0.008404014830779127
British Columbia,2016,0.02796169086866329,0.05234783718259539,0.05234783718259539,0.05002388604092878,0.02948918017750346,0.01830282861896837,-0.04379124175164961,0.033594491927825265,0.034816533108393166,0.014719999999999622,-0.051650683938732844,0.01734825562747422,0.010432450424405548,0.03440275378811597,0.03440275378811597,0.03211843165082273,0.01193389233516795
British Columbia,2017,0.038112961307006366,0.06961032465367234,0.06961032465367234,0.06946983997425571,0.036584208507844496,0.0212418300653594,0.11982434127979924,0.03116266605413265,0.041124085508752684,-0.1226742352570167,-0.14168046765436482,0.014433091526470099,0.023342958720819817,0.05439218573220472,0.05439218573220472,0.054253699832454094,0.02183595662089699
British Columbia,2018,0.027319923639242072,0.049071322042064214,0.049071322042064214,-1.0,0.028473807909340065,0.027200000000000113,0.12773109243697478,0.009430109522925667,0.013877742762629763,-0.07225017972681536,-0.08697785329291297,0.01645073704949751,0.010693274345292103,0.03209263745260915,0.03209263745260915,-1.0,0.011828483586663996
British Columbia,2019,0.02652918625951317,0.04364225775406494,0.04364225775406494,,0.02457920573749206,0.02336448598130847,-0.012916045702931034,0.029147817131928377,0.02955712575775138,0.020534676481983816,0.03669262926369399,0.016062146590463566,0.010301574272964631,0.027144118355505897,0.027144118355505897,,0.008382419496296034
Yukon,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yukon,2011,0.049935979513444195,0.07821953327571296,0.07821953327571296,0.07714414009878778,0.048857333037497286,0.029642545771577877,0.14690909090909088,0.0,0.0,0.0,0.0,0.02355763672100819,0.025771233437268393,0.05340382856193182,0.05340382856193182,0.05235318603986494,0.02471741249231152
Yukon,2012,0.0398373983739837,0.0252505010020041,0.0252505010020041,0.02451225612806396,0.039769842612963346,0.022861981371718798,0.03614457831325302,0.0,0.0,0.0,0.0,0.023241365677331816,0.01621907914724119,0.001963500882650626,0.001963500882650626,0.0012420241141160027,0.01615305781221088
Yukon,2013,0.014464425332290753,0.037529319781078874,0.037529319781078874,0.04012044270833326,0.01505533854166674,0.01655629139072845,0.009791921664626724,0.0,0.0,0.0,0.0,0.007920737428934066,0.006492264381869006,0.029375903533518155,0.029375903533518155,0.031946664141008,0.007078533904294693
Yukon,2014,0.007321772639691693,0.033911077618688834,0.033911077618688834,0.03681245598935945,0.006534113685560783,0.013029315960912058,-0.006666666666666599,0.0,0.0,0.0,0.0,0.016867008022781516,-0.009386906358236358,0.01676135567526016,0.01676135567526016,0.019614608212493945,-0.010161500231295473
Yukon,2015,-0.07842387146136187,-0.039358600583090375,-0.039358600583090375,-0.040976493227182,-0.07594886295750536,-0.002411575562701107,-0.15680292861500922,0.0,0.0,0.0,0.0,0.01489080970460721,-0.0919455376614644,-0.05345344520706352,-0.05345344520706352,-0.0550475996014288,-0.08950684329140046
Yukon,2016,0.07430469074304691,0.05804248861911998,0.05804248861911998,0.058897588228351117,0.07214895267649335,0.010475423045930743,-0.0318379160636757,0.0,0.0,0.0,0.0,0.022738126824091376,0.05042010517304685,0.03451945407047563,0.03451945407047563,0.03535554259284912,0.0483122947668313
Yukon,2017,0.01777434312210202,0.033703836500537765,0.033703836500537765,0.033291223898342936,0.01981829876185892,0.01674641148325362,0.06576980568011948,0.0,0.0,0.0,0.0,0.02910732352712264,-0.011012437814725384,0.00446650496826817,0.00446650496826817,0.004065562721758065,-0.009026293519539874
Yukon,2018,0.03796507213363709,0.060006937218175516,0.060006937218175516,-1.0,0.03760495092435656,0.024313725490195948,0.12833099579242635,0.0,0.0,0.0,0.0,0.023796919508936476,0.013838831075499103,0.035368359700288066,0.035368359700288066,-1.0,0.013487080447597721
Yukon,2019,0.008412582297000704,0.03304973821989532,0.03304973821989532,,0.006990084716787415,0.019908116385911168,0.01429459291485391,0.0,0.0,0.0,0.0,0.021273976313003207,-0.012593480607852814,0.011530463107857436,0.011530463107857436,,-0.013986346394317284
Northwest Territories,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northwest Territories,2011,-0.08982035928143717,-0.017230641478098385,-0.017230641478098385,-0.019859338592103204,-0.09201189717442115,0.031382527565733565,0.14008941877794356,0.0,0.0,0.0,0.0,0.005059489430518704,-0.09440222166920287,-0.022177921946935575,-0.022177921946935575,-0.02479338614746196,-0.0965827273169092
Northwest Territories,2012,-0.0031760435571688284,-0.07182087029995776,-0.07182087029995776,-0.07308615049073075,-0.005615480006551432,0.022203947368421018,0.03202614379084978,0.0,0.0,0.0,0.0,0.0033100404560499896,-0.0064646856422075905,-0.0748830448480885,-0.0748830448480885,-0.07614415072738168,-0.008896074097438977
Northwest Territories,2013,0.028903049613108855,0.020482476103777847,0.020482476103777847,0.024282924304101394,0.027624179392456316,0.01528559935639584,0.0012666244458516829,0.0,0.0,0.0,0.0,0.0035969574780059244,0.025215393437118427,0.016824999816863473,0.016824999816863473,0.020611826960972968,0.023941106771417475
Northwest Territories,2014,0.04733466047334667,0.06645851917930412,0.06645851917930412,0.06969745698467755,0.04746639800334296,0.017432646592709933,-0.003162555344718543,0.0,0.0,0.0,0.0,0.0018034470950805126,0.04544924806387174,0.06453867998927665,0.06453867998927665,0.06777178705710041,0.0455807484398969
Northwest Territories,2015,0.009292502639915545,-0.012756168966959414,-0.012756168966959414,-0.0126704606464082,0.010208542823416211,0.015576323987538832,-0.1142131979695431,0.0,0.0,0.0,0.0,0.008043934007838871,0.001238605372200885,-0.02063412344747728,-0.02063412344747728,-0.020549099057507902,0.002147335788204474
Northwest Territories,2016,-0.014019669386901024,-0.05740309256513454,-0.05740309256513454,-0.06390429581294188,-0.011035855711596265,0.011503067484662566,-0.07306590257879653,0.0,0.0,0.0,0.0,0.009313470624138231,-0.02311783275478374,-0.06610093408147688,-0.06610093408147688,-0.07254214727938157,-0.020161552310553277
Northwest Territories,2017,0.0341680814940577,0.0397752808988765,0.0397752808988765,0.04017473336896171,0.036387108067304164,0.012130401819560266,0.04250386398763517,0.0,0.0,0.0,0.0,0.005420054200542035,0.0285930514051409,0.034170023319906706,0.034170023319906706,0.03456732240740412,0.0308001155709845
Northwest Territories,2018,0.007798071003488616,0.023989626107629114,0.023989626107629114,-1.0,0.005742515728581754,0.023220973782771548,0.1497405485544847,0.0,0.0,0.0,0.0,0.002004856207257655,0.005781623472524311,0.021940781787812114,0.021940781787812114,-1.0,0.003730181044702352
Northwest Territories,2019,-0.08022805945835876,-0.04136766568172223,-0.04136766568172223,,-0.08132163398967218,0.016105417276720546,-0.030303030303030276,0.0,0.0,0.0,0.0,0.0010448856183722377,-0.08118811278529892,-0.04236828129229708,-0.04236828129229708,,-0.0822805458490149
Nunavut,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,2011,0.05443845022069649,0.06318537859007822,0.06318537859007822,0.06284384257300046,0.057875567529811045,0.014311270125223707,,0.0,0.0,0.0,0.0,0.025185895898296895,0.028533902426318036,0.03706594369256844,0.03706594369256844,0.036732798242124165,0.031886579558208394
Nunavut,2012,0.022790697674418547,0.08055009823182702,0.08055009823182702,0.0815747561218394,0.024902136490119187,0.016754850088183337,,0.0,0.0,0.0,0.0,0.014038371548900308,0.008631158712613107,0.06559093674269212,0.06559093674269212,0.06660140924428726,0.010713366718682282
Nunavut,2013,0.09595270577535242,0.04318181818181821,0.04318181818181821,0.04491279738622245,0.10096175969812715,0.011274934952298254,,0.0,0.0,0.0,0.0,0.019179741578218668,0.07532818899858551,0.023550386280668967,0.023550386280668967,0.025248790530467025,0.08024297852826967
Nunavut,2014,-0.012863070539419041,0.038344226579520635,0.038344226579520635,0.035319504998458706,-0.012497387669801463,0.012864493996569415,,0.0,0.0,0.0,0.0,0.017941534369074974,-0.030261664219828677,0.02004308845015479,0.02004308845015479,0.01707167852243563,-0.029902426623885092
Nunavut,2015,-0.002942412778478398,0.015946286193873282,0.015946286193873282,0.012548385724616029,-0.004063320071108101,0.019475021168501305,,0.0,0.0,0.0,0.0,0.014372689110672576,-0.017069763485382583,0.0015513007202316853,0.0015513007202316853,-0.001798454754983303,-0.018174788595643143
Nunavut,2016,0.050590219224283306,0.06650144568360172,0.06650144568360172,0.06549319442110568,0.05363365915852092,0.024916943521594792,,0.0,0.0,0.0,0.0,0.01334685376014022,0.0367528308061027,0.05245448952273857,0.05245448952273857,0.051459517999656645,0.039756185405709576
Nunavut,2017,0.1320224719101124,0.17389620449264132,0.17389620449264132,0.17087883925403125,0.13193772184575692,0.01620745542949753,,0.0,0.0,0.0,0.0,0.015442866801893107,0.1148066611323817,0.15604357750800135,0.15604357750800135,0.15307210039465735,0.1147231999479803
Nunavut,2018,0.05210918114143914,0.10623556581986149,0.10623556581986149,-1.0,0.049780850229840024,0.030303030303030276,,0.0,0.0,0.0,0.0,0.015900495392318748,0.03564196091383698,0.0889211796207039,0.0889211796207039,-1.0,0.0333500721686697
Nunavut,2019,0.06502695417789761,0.10020876826722347,0.10020876826722347,,0.06459606245756966,0.01702786377708998,,0.0,0.0,0.0,0.0,0.012348268358545411,0.05203612972516569,0.08678880841188952,0.08678880841188952,,0.05161049387059302
Outside Canada,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside Canada,2011,-0.008883248730964466,-0.010638297872340385,-0.010638297872340385,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2012,-0.05377720870678615,-0.006720430107526876,-0.006720430107526876,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2013,-0.04059539918809196,-0.017591339648173165,-0.017591339648173165,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2014,-0.019746121297602226,-0.008264462809917328,-0.008264462809917328,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2015,-0.0402877697841727,-0.033333333333333326,-0.033333333333333326,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2016,0.0059970014992503096,0.031609195402298784,0.031609195402298784,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2017,0.04023845007451565,0.03899721448467974,0.03899721448467974,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2018,0.06160458452722062,0.08310991957104563,0.08310991957104563,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Outside Canada,2019,-0.013495276653171406,-0.022277227722772297,-0.022277227722772297,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Canada,2020,0.0,0.0,0.0,,0.0,0.0426179604261796,inf,6.110626664045887,5.750248457687187,13.40698557327259,1.0674834318419872,983.2346817216553,0.0,0.0,0.0,,0.0
Newfoundland and Labrador,2020,0.0,0.0,0.0,,0.0,0.01897810218978102,-0.05453306066802999,-0.9874827860036388,-0.9881078047913241,-0.9815537050700959,0.39093588015820857,-0.9862623409962595,0.0,0.0,0.0,,0.0
Prince Edward Island,2020,0.0,0.0,0.0,,0.0,-0.012177650429799347,0.03893294881038223,-0.6562939168841598,-0.6416725064237329,-0.7457142857142858,-0.2790366514724091,-0.6942653078032496,0.0,0.0,0.0,,0.0
Nova Scotia,2020,0.0,0.0,0.0,,0.0,0.0,-0.13393476752255373,4.692757009345795,4.732724902216428,4.342696629213483,-0.02238778476203762,5.135323414252153,0.0,0.0,0.0,,0.0
New Brunswick,2020,0.0,0.0,0.0,,0.0,-0.009427121102248082,0.044871794871794934,-0.19813256720705918,-0.2002501705708436,-0.17770767613038907,0.046008999730737354,-0.20204706994734267,0.0,0.0,0.0,,0.0
Quebec,2020,0.0,0.0,0.0,,0.0,-0.027818448023425923,0.10506134969325154,10.510684580934102,10.65818285226788,9.181585677749359,-0.10639603824769539,9.972276819761579,0.0,0.0,0.0,,0.0
Ontario,2020,0.0,0.0,0.0,,0.0,0.04216867469879504,0.015961138098542715,0.7266330205878428,0.7127524636549907,0.8698819392112536,0.11519790959468623,0.7183383285297888,0.0,0.0,0.0,,0.0
Manitoba,2020,0.0,0.0,0.0,,0.0,-0.006502890173410436,-0.013661202185792365,-0.9116925592804579,-0.910141563176484,-0.9262493283181086,-0.2056869817514101,-0.9063891889881468,0.0,0.0,0.0,,0.0
Saskatchewan,2020,0.0,0.0,0.0,,0.0,0.02327272727272711,-0.06024930747922452,-0.13400408282298049,-0.1376495760361358,-0.09198542805100207,0.06628109451606345,-0.14542694177977655,0.0,0.0,0.0,,0.0
Alberta,2020,0.0,0.0,0.0,,0.0,0.028429282160625347,0.057479734708916874,3.049503283381041,2.914353979047969,4.521564694082247,0.40336713188393647,2.7515460077832765,0.0,0.0,0.0,,0.0
British Columbia,2020,0.0,0.0,0.0,,0.0,-0.0850034554250172,0.19233449477351905,0.13735966735966754,0.16961686543337384,-0.11244323342415985,-0.23254507628940935,0.16414662012231918,0.0,0.0,0.0,,0.0
Yukon,2020,0.0,0.0,0.0,,0.0,0.015861027190332333,-0.1613091759205143,0.0,0.0,0.0,0.0,-0.9918309338206955,0.0,0.0,0.0,,0.0
Northwest Territories,2020,0.0,0.0,0.0,,0.0,0.03271375464684012,-0.0843205574912892,0.0,0.0,0.0,0.0,0.07393227432702365,0.0,0.0,0.0,,0.0
Nunavut,2020,0.0,0.0,0.0,,0.0,-0.05399568034557234,-1.0,0.0,0.0,0.0,0.0,-0.1286065410420496,0.0,0.0,0.0,,0.0
